Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([56]), u'n_hidden_layers': array([7]), u'learning_rate': array([ 1.]), u'beta': array([ 0.1])}
('Epoch:', '1795', 'test cost=', '0.732240617')
('Epoch:', '1796', 'training cost=', '0.656846461')
('Epoch:', '1796', 'test cost=', '0.665849388')
('Epoch:', '1797', 'training cost=', '0.659891263')
('Epoch:', '1797', 'test cost=', '0.683726192')
('Epoch:', '1798', 'training cost=', '0.657190936')
('Epoch:', '1798', 'test cost=', '0.640800476')
('Epoch:', '1799', 'training cost=', '0.654192325')
('Epoch:', '1799', 'test cost=', '0.645296693')
('Epoch:', '1800', 'training cost=', '0.657644155')
('Epoch:', '1800', 'test cost=', '0.643365562')
('Epoch:', '1801', 'training cost=', '0.659078080')
('Epoch:', '1801', 'test cost=', '0.644206941')
('Epoch:', '1802', 'training cost=', '0.658137059')
('Epoch:', '1802', 'test cost=', '0.643803835')
('Epoch:', '1803', 'training cost=', '0.659491969')
('Epoch:', '1803', 'test cost=', '0.640867114')
('Epoch:', '1804', 'training cost=', '0.654455439')
('Epoch:', '1804', 'test cost=', '0.641616225')
('Epoch:', '1805', 'training cost=', '0.655453477')
('Epoch:', '1805', 'test cost=', '0.665535927')
('Epoch:', '1806', 'training cost=', '0.654917138')
('Epoch:', '1806', 'test cost=', '0.676720262')
('Epoch:', '1807', 'training cost=', '0.657843104')
('Epoch:', '1807', 'test cost=', '0.640965998')
('Epoch:', '1808', 'training cost=', '0.656584950')
('Epoch:', '1808', 'test cost=', '0.641439080')
('Epoch:', '1809', 'training cost=', '0.658488283')
('Epoch:', '1809', 'test cost=', '0.641977727')
('Epoch:', '1810', 'training cost=', '0.653416081')
('Epoch:', '1810', 'test cost=', '0.641904593')
('Epoch:', '1811', 'training cost=', '0.658530254')
('Epoch:', '1811', 'test cost=', '0.641623855')
('Epoch:', '1812', 'training cost=', '0.656853702')
('Epoch:', '1812', 'test cost=', '0.642261446')
('Epoch:', '1813', 'training cost=', '0.657520672')
('Epoch:', '1813', 'test cost=', '0.644193172')
('Epoch:', '1814', 'training cost=', '0.657671645')
('Epoch:', '1814', 'test cost=', '0.672498405')
('Epoch:', '1815', 'training cost=', '0.655122072')
('Epoch:', '1815', 'test cost=', '0.649586022')
('Epoch:', '1816', 'training cost=', '0.655379488')
('Epoch:', '1816', 'test cost=', '0.658034742')
('Epoch:', '1817', 'training cost=', '0.659172836')
('Epoch:', '1817', 'test cost=', '0.674566984')
('Epoch:', '1818', 'training cost=', '0.657507643')
('Epoch:', '1818', 'test cost=', '0.660247386')
('Epoch:', '1819', 'training cost=', '0.659067993')
('Epoch:', '1819', 'test cost=', '0.659029901')
('Epoch:', '1820', 'training cost=', '0.654167647')
('Epoch:', '1820', 'test cost=', '0.641909838')
('Epoch:', '1821', 'training cost=', '0.656599766')
('Epoch:', '1821', 'test cost=', '0.645178854')
('Epoch:', '1822', 'training cost=', '0.658445121')
('Epoch:', '1822', 'test cost=', '0.644405067')
('Epoch:', '1823', 'training cost=', '0.657330148')
('Epoch:', '1823', 'test cost=', '0.674200594')
('Epoch:', '1824', 'training cost=', '0.655253928')
('Epoch:', '1824', 'test cost=', '0.649656475')
('Epoch:', '1825', 'training cost=', '0.655073494')
('Epoch:', '1825', 'test cost=', '0.665592074')
('Epoch:', '1826', 'training cost=', '0.656539018')
('Epoch:', '1826', 'test cost=', '0.641135693')
('Epoch:', '1827', 'training cost=', '0.655787294')
('Epoch:', '1827', 'test cost=', '0.640794337')
('Epoch:', '1828', 'training cost=', '0.657160581')
('Epoch:', '1828', 'test cost=', '0.716364086')
('Epoch:', '1829', 'training cost=', '0.657929182')
('Epoch:', '1829', 'test cost=', '0.645001113')
('Epoch:', '1830', 'training cost=', '0.655080415')
('Epoch:', '1830', 'test cost=', '0.640787780')
('Epoch:', '1831', 'training cost=', '0.655137041')
('Epoch:', '1831', 'test cost=', '0.679455876')
('Epoch:', '1832', 'training cost=', '0.655528565')
('Epoch:', '1832', 'test cost=', '0.664456904')
('Epoch:', '1833', 'training cost=', '0.659058597')
('Epoch:', '1833', 'test cost=', '0.669739187')
('Epoch:', '1834', 'training cost=', '0.655772490')
('Epoch:', '1834', 'test cost=', '0.641376257')
('Epoch:', '1835', 'training cost=', '0.656424709')
('Epoch:', '1835', 'test cost=', '0.672192216')
('Epoch:', '1836', 'training cost=', '0.655535101')
('Epoch:', '1836', 'test cost=', '0.664215803')
('Epoch:', '1837', 'training cost=', '0.657908658')
('Epoch:', '1837', 'test cost=', '0.641002417')
('Epoch:', '1838', 'training cost=', '0.653164917')
('Epoch:', '1838', 'test cost=', '0.660353780')
('Epoch:', '1839', 'training cost=', '0.657728816')
('Epoch:', '1839', 'test cost=', '0.641860545')
('Epoch:', '1840', 'training cost=', '0.658982518')
('Epoch:', '1840', 'test cost=', '0.641235769')
('Epoch:', '1841', 'training cost=', '0.655543775')
('Epoch:', '1841', 'test cost=', '0.668509543')
('Epoch:', '1842', 'training cost=', '0.655657972')
('Epoch:', '1842', 'test cost=', '0.645099401')
('Epoch:', '1843', 'training cost=', '0.655583607')
('Epoch:', '1843', 'test cost=', '0.642403126')
('Epoch:', '1844', 'training cost=', '0.656590065')
('Epoch:', '1844', 'test cost=', '0.640888572')
('Epoch:', '1845', 'training cost=', '0.656495881')
('Epoch:', '1845', 'test cost=', '0.646889925')
('Epoch:', '1846', 'training cost=', '0.657571131')
('Epoch:', '1846', 'test cost=', '0.642029762')
('Epoch:', '1847', 'training cost=', '0.655511562')
('Epoch:', '1847', 'test cost=', '0.644473612')
('Epoch:', '1848', 'training cost=', '0.655435988')
('Epoch:', '1848', 'test cost=', '0.642835915')
('Epoch:', '1849', 'training cost=', '0.655768707')
('Epoch:', '1849', 'test cost=', '0.649675012')
('Epoch:', '1850', 'training cost=', '0.655657642')
('Epoch:', '1850', 'test cost=', '0.714729011')
('Epoch:', '1851', 'training cost=', '0.656327931')
('Epoch:', '1851', 'test cost=', '0.650056601')
('Epoch:', '1852', 'training cost=', '0.656291825')
('Epoch:', '1852', 'test cost=', '0.640895605')
('Epoch:', '1853', 'training cost=', '0.655827244')
('Epoch:', '1853', 'test cost=', '0.656853318')
('Epoch:', '1854', 'training cost=', '0.654435162')
('Epoch:', '1854', 'test cost=', '0.644157708')
('Epoch:', '1855', 'training cost=', '0.657025051')
('Epoch:', '1855', 'test cost=', '0.681226969')
('Epoch:', '1856', 'training cost=', '0.657052201')
('Epoch:', '1856', 'test cost=', '0.642735660')
('Epoch:', '1857', 'training cost=', '0.656388086')
('Epoch:', '1857', 'test cost=', '0.666002452')
('Epoch:', '1858', 'training cost=', '0.656902351')
('Epoch:', '1858', 'test cost=', '0.640861928')
('Epoch:', '1859', 'training cost=', '0.655276214')
('Epoch:', '1859', 'test cost=', '0.648459196')
('Epoch:', '1860', 'training cost=', '0.661613414')
('Epoch:', '1860', 'test cost=', '0.686777711')
('Epoch:', '1861', 'training cost=', '0.656293104')
('Epoch:', '1861', 'test cost=', '0.642251194')
('Epoch:', '1862', 'training cost=', '0.655720198')
('Epoch:', '1862', 'test cost=', '0.660543561')
('Epoch:', '1863', 'training cost=', '0.654288070')
('Epoch:', '1863', 'test cost=', '0.642525852')
('Epoch:', '1864', 'training cost=', '0.656279284')
('Epoch:', '1864', 'test cost=', '0.644676030')
('Epoch:', '1865', 'training cost=', '0.653946953')
('Epoch:', '1865', 'test cost=', '0.641210437')
('Epoch:', '1866', 'training cost=', '0.656795988')
('Epoch:', '1866', 'test cost=', '0.670078576')
('Epoch:', '1867', 'training cost=', '0.658006649')
('Epoch:', '1867', 'test cost=', '0.651217699')
('Epoch:', '1868', 'training cost=', '0.658870144')
('Epoch:', '1868', 'test cost=', '0.662223220')
('Epoch:', '1869', 'training cost=', '0.657083458')
('Epoch:', '1869', 'test cost=', '0.702470005')
('Epoch:', '1870', 'training cost=', '0.655513559')
('Epoch:', '1870', 'test cost=', '0.695914745')
('Epoch:', '1871', 'training cost=', '0.655519420')
('Epoch:', '1871', 'test cost=', '0.645468414')
('Epoch:', '1872', 'training cost=', '0.654493870')
('Epoch:', '1872', 'test cost=', '0.665634930')
('Epoch:', '1873', 'training cost=', '0.655518997')
('Epoch:', '1873', 'test cost=', '0.654742301')
('Epoch:', '1874', 'training cost=', '0.654407635')
('Epoch:', '1874', 'test cost=', '0.665635169')
('Epoch:', '1875', 'training cost=', '0.654671663')
('Epoch:', '1875', 'test cost=', '0.640846372')
('Epoch:', '1876', 'training cost=', '0.658928373')
('Epoch:', '1876', 'test cost=', '0.662041843')
('Epoch:', '1877', 'training cost=', '0.655223104')
('Epoch:', '1877', 'test cost=', '0.645221889')
('Epoch:', '1878', 'training cost=', '0.655380795')
('Epoch:', '1878', 'test cost=', '0.643793464')
('Epoch:', '1879', 'training cost=', '0.656400836')
('Epoch:', '1879', 'test cost=', '0.658509612')
('Epoch:', '1880', 'training cost=', '0.653963307')
('Epoch:', '1880', 'test cost=', '0.672871053')
('Epoch:', '1881', 'training cost=', '0.654641804')
('Epoch:', '1881', 'test cost=', '0.698962867')
('Epoch:', '1882', 'training cost=', '0.661276669')
('Epoch:', '1882', 'test cost=', '0.657904863')
('Epoch:', '1883', 'training cost=', '0.656384598')
('Epoch:', '1883', 'test cost=', '0.646535814')
('Epoch:', '1884', 'training cost=', '0.658431128')
('Epoch:', '1884', 'test cost=', '0.642493010')
('Epoch:', '1885', 'training cost=', '0.656563120')
('Epoch:', '1885', 'test cost=', '0.643369019')
('Epoch:', '1886', 'training cost=', '0.655070173')
('Epoch:', '1886', 'test cost=', '0.647479534')
('Epoch:', '1887', 'training cost=', '0.661297611')
('Epoch:', '1887', 'test cost=', '0.640855908')
('Epoch:', '1888', 'training cost=', '0.654502613')
('Epoch:', '1888', 'test cost=', '0.640939653')
('Epoch:', '1889', 'training cost=', '0.655450047')
('Epoch:', '1889', 'test cost=', '0.655063868')
('Epoch:', '1890', 'training cost=', '0.657187411')
('Epoch:', '1890', 'test cost=', '0.658383965')
('Epoch:', '1891', 'training cost=', '0.654564129')
('Epoch:', '1891', 'test cost=', '0.805237949')
('Epoch:', '1892', 'training cost=', '0.656683379')
('Epoch:', '1892', 'test cost=', '0.652316928')
('Epoch:', '1893', 'training cost=', '0.653579121')
('Epoch:', '1893', 'test cost=', '0.640848815')
('Epoch:', '1894', 'training cost=', '0.658583293')
('Epoch:', '1894', 'test cost=', '0.656567335')
('Epoch:', '1895', 'training cost=', '0.656280795')
('Epoch:', '1895', 'test cost=', '0.667140067')
('Epoch:', '1896', 'training cost=', '0.652883911')
('Epoch:', '1896', 'test cost=', '0.650428772')
('Epoch:', '1897', 'training cost=', '0.656455693')
('Epoch:', '1897', 'test cost=', '0.669591784')
('Epoch:', '1898', 'training cost=', '0.657243461')
('Epoch:', '1898', 'test cost=', '0.641731560')
('Epoch:', '1899', 'training cost=', '0.655339486')
('Epoch:', '1899', 'test cost=', '0.646418631')
('Epoch:', '1900', 'training cost=', '0.652446421')
('Epoch:', '1900', 'test cost=', '0.644700766')
('Epoch:', '1901', 'training cost=', '0.653210499')
('Epoch:', '1901', 'test cost=', '0.646777093')
('Epoch:', '1902', 'training cost=', '0.657640603')
('Epoch:', '1902', 'test cost=', '0.647085965')
('Epoch:', '1903', 'training cost=', '0.659148434')
('Epoch:', '1903', 'test cost=', '0.660680115')
('Epoch:', '1904', 'training cost=', '0.653660876')
('Epoch:', '1904', 'test cost=', '0.662735462')
('Epoch:', '1905', 'training cost=', '0.657177229')
('Epoch:', '1905', 'test cost=', '0.661761045')
('Epoch:', '1906', 'training cost=', '0.655634650')
('Epoch:', '1906', 'test cost=', '0.643645585')
('Epoch:', '1907', 'training cost=', '0.656826771')
('Epoch:', '1907', 'test cost=', '0.642875373')
('Epoch:', '1908', 'training cost=', '0.656167626')
('Epoch:', '1908', 'test cost=', '0.649406075')
('Epoch:', '1909', 'training cost=', '0.657513800')
('Epoch:', '1909', 'test cost=', '0.643071592')
('Epoch:', '1910', 'training cost=', '0.655471368')
('Epoch:', '1910', 'test cost=', '0.641809940')
('Epoch:', '1911', 'training cost=', '0.653791822')
('Epoch:', '1911', 'test cost=', '0.640952170')
('Epoch:', '1912', 'training cost=', '0.653951997')
('Epoch:', '1912', 'test cost=', '0.644545317')
('Epoch:', '1913', 'training cost=', '0.657580280')
('Epoch:', '1913', 'test cost=', '0.692293465')
('Epoch:', '1914', 'training cost=', '0.656079622')
('Epoch:', '1914', 'test cost=', '0.643397808')
('Epoch:', '1915', 'training cost=', '0.654483472')
('Epoch:', '1915', 'test cost=', '0.644394040')
('Epoch:', '1916', 'training cost=', '0.660048424')
('Epoch:', '1916', 'test cost=', '0.720118582')
('Epoch:', '1917', 'training cost=', '0.656717479')
('Epoch:', '1917', 'test cost=', '0.641055167')
('Epoch:', '1918', 'training cost=', '0.654320956')
('Epoch:', '1918', 'test cost=', '0.645241916')
('Epoch:', '1919', 'training cost=', '0.656611091')
('Epoch:', '1919', 'test cost=', '0.643698394')
('Epoch:', '1920', 'training cost=', '0.655965863')
('Epoch:', '1920', 'test cost=', '0.645315349')
('Epoch:', '1921', 'training cost=', '0.657146548')
('Epoch:', '1921', 'test cost=', '0.676607728')
('Epoch:', '1922', 'training cost=', '0.656511111')
('Epoch:', '1922', 'test cost=', '0.643631876')
('Epoch:', '1923', 'training cost=', '0.657477769')
('Epoch:', '1923', 'test cost=', '0.667866230')
('Epoch:', '1924', 'training cost=', '3901983.068788293')
('Epoch:', '1924', 'test cost=', '0.641870737')
('Epoch:', '1925', 'training cost=', '0.655438642')
('Epoch:', '1925', 'test cost=', '0.643094420')
('Epoch:', '1926', 'training cost=', '0.658668076')
('Epoch:', '1926', 'test cost=', '0.640970349')
('Epoch:', '1927', 'training cost=', '0.654466302')
('Epoch:', '1927', 'test cost=', '0.667109191')
('Epoch:', '1928', 'training cost=', '0.653437918')
('Epoch:', '1928', 'test cost=', '0.651946604')
('Epoch:', '1929', 'training cost=', '0.655853838')
('Epoch:', '1929', 'test cost=', '0.640911520')
('Epoch:', '1930', 'training cost=', '0.654587622')
('Epoch:', '1930', 'test cost=', '0.648746789')
('Epoch:', '1931', 'training cost=', '0.656428549')
('Epoch:', '1931', 'test cost=', '0.650787115')
('Epoch:', '1932', 'training cost=', '0.653421684')
('Epoch:', '1932', 'test cost=', '0.641226292')
('Epoch:', '1933', 'training cost=', '0.656227138')
('Epoch:', '1933', 'test cost=', '0.640816569')
('Epoch:', '1934', 'training cost=', '0.657775393')
('Epoch:', '1934', 'test cost=', '0.680367708')
('Epoch:', '1935', 'training cost=', '0.655274555')
('Epoch:', '1935', 'test cost=', '0.647268057')
('Epoch:', '1936', 'training cost=', '0.654695178')
('Epoch:', '1936', 'test cost=', '0.655446827')
('Epoch:', '1937', 'training cost=', '0.658611855')
('Epoch:', '1937', 'test cost=', '0.667559445')
('Epoch:', '1938', 'training cost=', '0.652902907')
('Epoch:', '1938', 'test cost=', '0.643319070')
('Epoch:', '1939', 'training cost=', '0.656001428')
('Epoch:', '1939', 'test cost=', '0.641259253')
('Epoch:', '1940', 'training cost=', '0.653026622')
('Epoch:', '1940', 'test cost=', '0.652148008')
('Epoch:', '1941', 'training cost=', '0.656556519')
('Epoch:', '1941', 'test cost=', '0.649516404')
('Epoch:', '1942', 'training cost=', '0.655207389')
('Epoch:', '1942', 'test cost=', '0.650653541')
('Epoch:', '1943', 'training cost=', '0.657035414')
('Epoch:', '1943', 'test cost=', '0.642056346')
('Epoch:', '1944', 'training cost=', '0.658782756')
('Epoch:', '1944', 'test cost=', '0.646770954')
('Epoch:', '1945', 'training cost=', '0.656992652')
('Epoch:', '1945', 'test cost=', '0.670411408')
('Epoch:', '1946', 'training cost=', '0.658900293')
('Epoch:', '1946', 'test cost=', '0.664607525')
('Epoch:', '1947', 'training cost=', '0.655175645')
('Epoch:', '1947', 'test cost=', '0.642613590')
('Epoch:', '1948', 'training cost=', '0.657446130')
('Epoch:', '1948', 'test cost=', '0.689584792')
('Epoch:', '1949', 'training cost=', '0.655905547')
('Epoch:', '1949', 'test cost=', '0.640846372')
('Epoch:', '1950', 'training cost=', '0.659303454')
('Epoch:', '1950', 'test cost=', '0.688313842')
('Epoch:', '1951', 'training cost=', '0.654935766')
('Epoch:', '1951', 'test cost=', '0.642494857')
('Epoch:', '1952', 'training cost=', '0.654315127')
('Epoch:', '1952', 'test cost=', '0.676598310')
('Epoch:', '1953', 'training cost=', '0.657626762')
('Epoch:', '1953', 'test cost=', '0.642448068')
('Epoch:', '1954', 'training cost=', '0.657278977')
('Epoch:', '1954', 'test cost=', '0.640914142')
('Epoch:', '1955', 'training cost=', '0.660402485')
('Epoch:', '1955', 'test cost=', '0.651075900')
('Epoch:', '1956', 'training cost=', '0.654757237')
('Epoch:', '1956', 'test cost=', '0.660139143')
('Epoch:', '1957', 'training cost=', '0.654003182')
('Epoch:', '1957', 'test cost=', '0.644829333')
('Epoch:', '1958', 'training cost=', '0.658365682')
('Epoch:', '1958', 'test cost=', '0.719345570')
('Epoch:', '1959', 'training cost=', '0.654611421')
('Epoch:', '1959', 'test cost=', '0.640841186')
('Epoch:', '1960', 'training cost=', '0.654727757')
('Epoch:', '1960', 'test cost=', '0.640894532')
('Epoch:', '1961', 'training cost=', '0.653147609')
('Epoch:', '1961', 'test cost=', '0.655823290')
('Epoch:', '1962', 'training cost=', '0.659613420')
('Epoch:', '1962', 'test cost=', '0.717528343')
('Epoch:', '1963', 'training cost=', '0.657241955')
('Epoch:', '1963', 'test cost=', '0.669824421')
('Epoch:', '1964', 'training cost=', '0Got result 0.643034219742
Completed successfully in 11657.83 seconds. [{u'main': 0.6430342197418213}]
.657192122')
('Epoch:', '1964', 'test cost=', '0.641368389')
('Epoch:', '1965', 'training cost=', '0.660287720')
('Epoch:', '1965', 'test cost=', '0.648266912')
('Epoch:', '1966', 'training cost=', '0.656729704')
('Epoch:', '1966', 'test cost=', '0.642630398')
('Epoch:', '1967', 'training cost=', '0.654005135')
('Epoch:', '1967', 'test cost=', '0.645604193')
('Epoch:', '1968', 'training cost=', '0.657881028')
('Epoch:', '1968', 'test cost=', '0.687440515')
('Epoch:', '1969', 'training cost=', '0.655577885')
('Epoch:', '1969', 'test cost=', '0.641501784')
('Epoch:', '1970', 'training cost=', '0.659520364')
('Epoch:', '1970', 'test cost=', '0.640836060')
('Epoch:', '1971', 'training cost=', '0.655179427')
('Epoch:', '1971', 'test cost=', '0.654759049')
('Epoch:', '1972', 'training cost=', '0.656773831')
('Epoch:', '1972', 'test cost=', '0.644634783')
('Epoch:', '1973', 'training cost=', '0.652470832')
('Epoch:', '1973', 'test cost=', '0.654732406')
('Epoch:', '1974', 'training cost=', '0.659353107')
('Epoch:', '1974', 'test cost=', '0.730365098')
('Epoch:', '1975', 'training cost=', '0.654681571')
('Epoch:', '1975', 'test cost=', '0.640837908')
('Epoch:', '1976', 'training cost=', '0.657136219')
('Epoch:', '1976', 'test cost=', '0.697146952')
('Epoch:', '1977', 'training cost=', '0.660120863')
('Epoch:', '1977', 'test cost=', '0.652010560')
('Epoch:', '1978', 'training cost=', '0.655931764')
('Epoch:', '1978', 'test cost=', '0.659842014')
('Epoch:', '1979', 'training cost=', '0.656482702')
('Epoch:', '1979', 'test cost=', '0.641334355')
('Epoch:', '1980', 'training cost=', '0.655874500')
('Epoch:', '1980', 'test cost=', '0.647469699')
('Epoch:', '1981', 'training cost=', '0.657843740')
('Epoch:', '1981', 'test cost=', '0.672272861')
('Epoch:', '1982', 'training cost=', '0.657955823')
('Epoch:', '1982', 'test cost=', '0.644306660')
('Epoch:', '1983', 'training cost=', '0.659892488')
('Epoch:', '1983', 'test cost=', '0.642706811')
('Epoch:', '1984', 'training cost=', '0.659058784')
('Epoch:', '1984', 'test cost=', '0.641826749')
('Epoch:', '1985', 'training cost=', '0.656896872')
('Epoch:', '1985', 'test cost=', '0.643779457')
('Epoch:', '1986', 'training cost=', '0.655055870')
('Epoch:', '1986', 'test cost=', '0.642229676')
('Epoch:', '1987', 'training cost=', '0.652481657')
