Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([50]), u'n_hidden_layers': array([2]), u'learning_rate': array([ 1.]), u'beta': array([ 0.1])}
('Epoch:', '1788', 'training cost=', '0.655502794')
('Epoch:', '1788', 'test cost=', '0.642202616')
('Epoch:', '1789', 'training cost=', '0.654954549')
('Epoch:', '1789', 'test cost=', '0.643350303')
('Epoch:', '1790', 'training cost=', '0.657218677')
('Epoch:', '1790', 'test cost=', '0.657225072')
('Epoch:', '1791', 'training cost=', '0.655023563')
('Epoch:', '1791', 'test cost=', '0.695983708')
('Epoch:', '1792', 'training cost=', '0.653172503')
('Epoch:', '1792', 'test cost=', '0.648670912')
('Epoch:', '1793', 'training cost=', '0.655844179')
('Epoch:', '1793', 'test cost=', '0.644957721')
('Epoch:', '1794', 'training cost=', '0.656376983')
('Epoch:', '1794', 'test cost=', '0.680097759')
('Epoch:', '1795', 'training cost=', '0.654575990')
('Epoch:', '1795', 'test cost=', '0.641395688')
('Epoch:', '1796', 'training cost=', '0.652886440')
('Epoch:', '1796', 'test cost=', '0.641959667')
('Epoch:', '1797', 'training cost=', '0.656333231')
('Epoch:', '1797', 'test cost=', '0.644653380')
('Epoch:', '1798', 'training cost=', '0.654643768')
('Epoch:', '1798', 'test cost=', '0.645158470')
('Epoch:', '1799', 'training cost=', '0.658922550')
('Epoch:', '1799', 'test cost=', '0.717703462')
('Epoch:', '1800', 'training cost=', '0.659189423')
('Epoch:', '1800', 'test cost=', '0.653712332')
('Epoch:', '1801', 'training cost=', '0.655853839')
('Epoch:', '1801', 'test cost=', '0.651375413')
('Epoch:', '1802', 'training cost=', '0.657744019')
('Epoch:', '1802', 'test cost=', '0.650339544')
('Epoch:', '1803', 'training cost=', '0.658669556')
('Epoch:', '1803', 'test cost=', '0.686989725')
('Epoch:', '1804', 'training cost=', '0.653623536')
('Epoch:', '1804', 'test cost=', '0.647566378')
('Epoch:', '1805', 'training cost=', '0.658913234')
('Epoch:', '1805', 'test cost=', '0.652541995')
('Epoch:', '1806', 'training cost=', '0.657484221')
('Epoch:', '1806', 'test cost=', '0.643881083')
('Epoch:', '1807', 'training cost=', '0.655793504')
('Epoch:', '1807', 'test cost=', '0.642436504')
('Epoch:', '1808', 'training cost=', '0.658580088')
('Epoch:', '1808', 'test cost=', '0.659235597')
('Epoch:', '1809', 'training cost=', '0.657151489')
('Epoch:', '1809', 'test cost=', '0.659029007')
('Epoch:', '1810', 'training cost=', '0.656058732')
('Epoch:', '1810', 'test cost=', '0.641196191')
('Epoch:', '1811', 'training cost=', '0.655045108')
('Epoch:', '1811', 'test cost=', '0.656861126')
('Epoch:', '1812', 'training cost=', '0.657373901')
('Epoch:', '1812', 'test cost=', '0.642195582')
('Epoch:', '1813', 'training cost=', '0.658523360')
('Epoch:', '1813', 'test cost=', '0.678602874')
('Epoch:', '1814', 'training cost=', '0.655868763')
('Epoch:', '1814', 'test cost=', '0.652744532')
('Epoch:', '1815', 'training cost=', '0.659864193')
('Epoch:', '1815', 'test cost=', '0.649831176')
('Epoch:', '1816', 'training cost=', '0.655856198')
('Epoch:', '1816', 'test cost=', '0.649968147')
('Epoch:', '1817', 'training cost=', '0.658265482')
('Epoch:', '1817', 'test cost=', '0.664333761')
('Epoch:', '1818', 'training cost=', '0.654441227')
('Epoch:', '1818', 'test cost=', '0.683252156')
('Epoch:', '1819', 'training cost=', '0.658295749')
('Epoch:', '1819', 'test cost=', '0.678220332')
('Epoch:', '1820', 'training cost=', '0.654527519')
('Epoch:', '1820', 'test cost=', '0.644103169')
('Epoch:', '1821', 'training cost=', '0.657183363')
('Epoch:', '1821', 'test cost=', '0.643081665')
('Epoch:', '1822', 'training cost=', '0.658941416')
('Epoch:', '1822', 'test cost=', '0.642783403')
('Epoch:', '1823', 'training cost=', '0.656956593')
('Epoch:', '1823', 'test cost=', '0.640791476')
('Epoch:', '1824', 'training cost=', '0.649884364')
('Epoch:', '1824', 'test cost=', '0.664246321')
('Epoch:', '1825', 'training cost=', '0.658474362')
('Epoch:', '1825', 'test cost=', '0.666060865')
('Epoch:', '1826', 'training cost=', '0.657300083')
('Epoch:', '1826', 'test cost=', '0.672779083')
('Epoch:', '1827', 'training cost=', '0.654296986')
('Epoch:', '1827', 'test cost=', '0.661028445')
('Epoch:', '1828', 'training cost=', '0.656308839')
('Epoch:', '1828', 'test cost=', '0.640855372')
('Epoch:', '1829', 'training cost=', '0.653710029')
('Epoch:', '1829', 'test cost=', '0.641709030')
('Epoch:', '1830', 'training cost=', '0.652817093')
('Epoch:', '1830', 'test cost=', '0.640793145')
('Epoch:', '1831', 'training cost=', '0.659097589')
('Epoch:', '1831', 'test cost=', '0.647953510')
('Epoch:', '1832', 'training cost=', '0.653327082')
('Epoch:', '1832', 'test cost=', '0.640826941')
('Epoch:', '1833', 'training cost=', '0.657122665')
('Epoch:', '1833', 'test cost=', '0.681493282')
('Epoch:', '1834', 'training cost=', '0.653984338')
('Epoch:', '1834', 'test cost=', '0.646254897')
('Epoch:', '1835', 'training cost=', '0.656271221')
('Epoch:', '1835', 'test cost=', '0.641515017')
('Epoch:', '1836', 'training cost=', '0.658384788')
('Epoch:', '1836', 'test cost=', '0.665970325')
('Epoch:', '1837', 'training cost=', '0.657808529')
('Epoch:', '1837', 'test cost=', '0.648337960')
('Epoch:', '1838', 'training cost=', '0.654058001')
('Epoch:', '1838', 'test cost=', '0.641221404')
('Epoch:', '1839', 'training cost=', '0.656028582')
('Epoch:', '1839', 'test cost=', '0.671424031')
('Epoch:', '1840', 'training cost=', '0.653087794')
('Epoch:', '1840', 'test cost=', '0.641439497')
('Epoch:', '1841', 'training cost=', '0.654293561')
('Epoch:', '1841', 'test cost=', '0.654061496')
('Epoch:', '1842', 'training cost=', '0.657610560')
('Epoch:', '1842', 'test cost=', '0.642093837')
('Epoch:', '1843', 'training cost=', '0.657030153')
('Epoch:', '1843', 'test cost=', '0.641091526')
('Epoch:', '1844', 'training cost=', '0.655839130')
('Epoch:', '1844', 'test cost=', '0.640853882')
('Epoch:', '1845', 'training cost=', '0.653051572')
('Epoch:', '1845', 'test cost=', '0.652578056')
('Epoch:', '1846', 'training cost=', '0.657853367')
('Epoch:', '1846', 'test cost=', '0.733490407')
('Epoch:', '1847', 'training cost=', '0.651545044')
('Epoch:', '1847', 'test cost=', '0.651909232')
('Epoch:', '1848', 'training cost=', '0.656551387')
('Epoch:', '1848', 'test cost=', '0.644143045')
('Epoch:', '1849', 'training cost=', '0.655530798')
('Epoch:', '1849', 'test cost=', '0.641456306')
('Epoch:', '1850', 'training cost=', '0.659885479')
('Epoch:', '1850', 'test cost=', '0.750632346')
('Epoch:', '1851', 'training cost=', '0.654860262')
('Epoch:', '1851', 'test cost=', '0.645371854')
('Epoch:', '1852', 'training cost=', '0.655425924')
('Epoch:', '1852', 'test cost=', '0.642035544')
('Epoch:', '1853', 'training cost=', '0.656715659')
('Epoch:', '1853', 'test cost=', '0.659536302')
('Epoch:', '1854', 'training cost=', '0.655594567')
('Epoch:', '1854', 'test cost=', '0.644914567')
('Epoch:', '1855', 'training cost=', '0.657204256')
('Epoch:', '1855', 'test cost=', '0.640819311')
('Epoch:', '1856', 'training cost=', '0.657452647')
('Epoch:', '1856', 'test cost=', '0.667300582')
('Epoch:', '1857', 'training cost=', '0.654256549')
('Epoch:', '1857', 'test cost=', '0.641462684')
('Epoch:', '1858', 'training cost=', '0.655055471')
('Epoch:', '1858', 'test cost=', '0.668283105')
('Epoch:', '1859', 'training cost=', '0.656249816')
('Epoch:', '1859', 'test cost=', '0.650545776')
('Epoch:', '1860', 'training cost=', '0.657638488')
('Epoch:', '1860', 'test cost=', '0.645183623')
('Epoch:', '1861', 'training cost=', '0.659639135')
('Epoch:', '1861', 'test cost=', '0.640905678')
('Epoch:', '1862', 'training cost=', '0.654021455')
('Epoch:', '1862', 'test cost=', '0.640816152')
('Epoch:', '1863', 'training cost=', '0.655000099')
('Epoch:', '1863', 'test cost=', '0.652953446')
('Epoch:', '1864', 'training cost=', '0.653146978')
('Epoch:', '1864', 'test cost=', '0.657157302')
('Epoch:', '1865', 'training cost=', '0.655361836')
('Epoch:', '1865', 'test cost=', '0.655821085')
('Epoch:', '1866', 'training cost=', '0.656296172')
('Epoch:', '1866', 'test cost=', '0.643011391')
('Epoch:', '1867', 'training cost=', '0.653449269')
('Epoch:', '1867', 'test cost=', '0.642708123')
('Epoch:', '1868', 'training cost=', '0.658575279')
('Epoch:', '1868', 'test cost=', '0.653021455')
('Epoch:', '1869', 'training cost=', '0.658912396')
('Epoch:', '1869', 'test cost=', '0.668326199')
('Epoch:', '1870', 'training cost=', '0.657561787')
('Epoch:', '1870', 'test cost=', '0.689066470')
('Epoch:', '1871', 'training cost=', '0.656880374')
('Epoch:', '1871', 'test cost=', '0.648710310')
('Epoch:', '1872', 'training cost=', '0.659430542')
('Epoch:', '1872', 'test cost=', '0.642001748')
('Epoch:', '1873', 'training cost=', '0.658065845')
('Epoch:', '1873', 'test cost=', '0.640802741')
('Epoch:', '1874', 'training cost=', '0.658548143')
('Epoch:', '1874', 'test cost=', '0.649419367')
('Epoch:', '1875', 'training cost=', '0.655658894')
('Epoch:', '1875', 'test cost=', '0.645538986')
('Epoch:', '1876', 'training cost=', '0.654254320')
('Epoch:', '1876', 'test cost=', '0.665295601')
('Epoch:', '1877', 'training cost=', '0.731375580')
('Epoch:', '1877', 'test cost=', '0.646785915')
('Epoch:', '1878', 'training cost=', '0.654559999')
('Epoch:', '1878', 'test cost=', '0.641224682')
('Epoch:', '1879', 'training cost=', '0.656563219')
('Epoch:', '1879', 'test cost=', '0.644008160')
('Epoch:', '1880', 'training cost=', '0.654490709')
('Epoch:', '1880', 'test cost=', '0.659808815')
('Epoch:', '1881', 'training cost=', '0.655345029')
('Epoch:', '1881', 'test cost=', '0.683511972')
('Epoch:', '1882', 'training cost=', '0.655611722')
('Epoch:', '1882', 'test cost=', '0.654175282')
('Epoch:', '1883', 'training cost=', '0.658135169')
('Epoch:', '1883', 'test cost=', '0.641022086')
('Epoch:', '1884', 'training cost=', '0.656031284')
('Epoch:', '1884', 'test cost=', '0.650496066')
('Epoch:', '1885', 'training cost=', '0.656550073')
('Epoch:', '1885', 'test cost=', '0.640987635')
('Epoch:', '1886', 'training cost=', '0.655093626')
('Epoch:', '1886', 'test cost=', '0.653322935')
('Epoch:', '1887', 'training cost=', '0.655208913')
('Epoch:', '1887', 'test cost=', '0.640805244')
('Epoch:', '1888', 'training cost=', '0.659403362')
('Epoch:', '1888', 'test cost=', '0.670337379')
('Epoch:', '1889', 'training cost=', '0.656080446')
('Epoch:', '1889', 'test cost=', '0.655919552')
('Epoch:', '1890', 'training cost=', '0.657295319')
('Epoch:', '1890', 'test cost=', '0.648106456')
('Epoch:', '1891', 'training cost=', '0.655987520')
('Epoch:', '1891', 'test cost=', '0.641077518')
('Epoch:', '1892', 'training cost=', '0.653695489')
('Epoch:', '1892', 'test cost=', '0.735972583')
('Epoch:', '1893', 'training cost=', '0.654823559')
('Epoch:', '1893', 'test cost=', '0.640831172')
('Epoch:', '1894', 'training cost=', '0.658475678')
('Epoch:', '1894', 'test cost=', '0.642020524')
('Epoch:', '1895', 'training cost=', '0.659332561')
('Epoch:', '1895', 'test cost=', '0.640993595')
('Epoch:', '1896', 'training cost=', '0.656977883')
('Epoch:', '1896', 'test cost=', '0.644521594')
('Epoch:', '1897', 'training cost=', '0.653846060')
('Epoch:', '1897', 'test cost=', '0.645610273')
('Epoch:', '1898', 'training cost=', '0.658594778')
('Epoch:', '1898', 'test cost=', '0.650185168')
('Epoch:', '1899', 'training cost=', '0.654121393')
('Epoch:', '1899', 'test cost=', '0.669434130')
('Epoch:', '1900', 'training cost=', '0.659633936')
('Epoch:', '1900', 'test cost=', '0.650991023')
('Epoch:', '1901', 'training cost=', '0.657188224')
('Epoch:', '1901', 'test cost=', '0.668639362')
('Epoch:', '1902', 'training cost=', '0.658163362')
('Epoch:', '1902', 'test cost=', '0.691274524')
('Epoch:', '1903', 'training cost=', '0.654683400')
('Epoch:', '1903', 'test cost=', '0.645931184')
('Epoch:', '1904', 'training cost=', '0.656081508')
('Epoch:', '1904', 'test cost=', '0.673490584')
('Epoch:', '1905', 'training cost=', '0.652801598')
('Epoch:', '1905', 'test cost=', '0.653000951')
('Epoch:', '1906', 'training cost=', '0.658488911')
('Epoch:', '1906', 'test cost=', '0.644765913')
('Epoch:', '1907', 'training cost=', '0.655570579')
('Epoch:', '1907', 'test cost=', '0.642032325')
('Epoch:', '1908', 'training cost=', '0.657734047')
('Epoch:', '1908', 'test cost=', '0.643989980')
('Epoch:', '1909', 'training cost=', '0.656335615')
('Epoch:', '1909', 'test cost=', '0.652839720')
('Epoch:', '1910', 'training cost=', '0.657962569')
('Epoch:', '1910', 'test cost=', '0.646550417')
('Epoch:', '1911', 'training cost=', '0.659399044')
('Epoch:', '1911', 'test cost=', '0.640807152')
('Epoch:', '1912', 'training cost=', '0.655629092')
('Epoch:', '1912', 'test cost=', '0.645964384')
('Epoch:', '1913', 'training cost=', '0.658297114')
('Epoch:', '1913', 'test cost=', '0.663774312')
('Epoch:', '1914', 'training cost=', '0.659240888')
('Epoch:', '1914', 'test cost=', '0.648035824')
('Epoch:', '1915', 'training cost=', '0.658369036')
('Epoch:', '1915', 'test cost=', '0.660420537')
('Epoch:', '1916', 'training cost=', '0.654032437')
('Epoch:', '1916', 'test cost=', '0.650471807')
('Epoch:', '1917', 'training cost=', '0.655817035')
('Epoch:', '1917', 'test cost=', '0.641203880')
('Epoch:', '1918', 'training cost=', '0.657849066')
('Epoch:', '1918', 'test cost=', '0.653625965')
('Epoch:', '1919', 'training cost=', '0.654294040')
('Epoch:', '1919', 'test cost=', '0.655348897')
('Epoch:', '1920', 'training cost=', '0.661159478')
('Epoch:', '1920', 'test cost=', '0.673654854')
('Epoch:', '1921', 'training cost=', '0.656360616')
('Epoch:', '1921', 'test cost=', '0.653669238')
('Epoch:', '1922', 'training cost=', '0.659743884')
('Epoch:', '1922', 'test cost=', '0.662338555')
('Epoch:', '1923', 'training cost=', '0.656578587')
('Epoch:', '1923', 'test cost=', '0.642018676')
('Epoch:', '1924', 'training cost=', '0.655622656')
('Epoch:', '1924', 'test cost=', '0.642438948')
('Epoch:', '1925', 'training cost=', '0.658088272')
('Epoch:', '1925', 'test cost=', '0.652911544')
('Epoch:', '1926', 'training cost=', '0.657700227')
('Epoch:', '1926', 'test cost=', '0.647597194')
('Epoch:', '1927', 'training cost=', '0.657494073')
('Epoch:', '1927', 'test cost=', '0.641485035')
('Epoch:', '1928', 'training cost=', '0.654314186')
('Epoch:', '1928', 'test cost=', '0.643095195')
('Epoch:', '1929', 'training cost=', '0.658192848')
('Epoch:', '1929', 'test cost=', '0.640885472')
('Epoch:', '1930', 'training cost=', '0.656106667')
('Epoch:', '1930', 'test cost=', '0.646080732')
('Epoch:', '1931', 'training cost=', '0.657450141')
('Epoch:', '1931', 'test cost=', '0.655068338')
('Epoch:', '1932', 'training cost=', '0.655687576')
('Epoch:', '1932', 'test cost=', '0.643241405')
('Epoch:', '1933', 'training cost=', '0.653311776')
('Epoch:', '1933', 'test cost=', '0.644726098')
('Epoch:', '1934', 'training cost=', '0.653790447')
('Epoch:', '1934', 'test cost=', '0.646815717')
('Epoch:', '1935', 'training cost=', '0.654324046')
('Epoch:', '1935', 'test cost=', '0.641972244')
('Epoch:', '1936', 'training cost=', '0.655400601')
('Epoch:', '1936', 'test cost=', '0.657108486')
('Epoch:', '1937', 'training cost=', '0.657203904')
('Epoch:', '1937', 'test cost=', '0.672945440')
('Epoch:', '1938', 'training cost=', '0.654911211')
('Epoch:', '1938', 'test cost=', '0.645147264')
('Epoch:', '1939', 'training cost=', '0.658897176')
('Epoch:', '1939', 'test cost=', '0.660662711')
('Epoch:', '1940', 'training cost=', '0.658230774')
('Epoch:', '1940', 'test cost=', '0.644054174')
('Epoch:', '1941', 'training cost=', '0.657599657')
('Epoch:', '1941', 'test cost=', '0.642220020')
('Epoch:', '1942', 'training cost=', '0.655818963')
('Epoch:', '1942', 'test cost=', '0.640838623')
('Epoch:', '1943', 'training cost=', '0.652220229')
('Epoch:', '1943', 'test cost=', '0.721220315')
('Epoch:', '1944', 'training cost=', '0.658450142')
('Epoch:', '1944', 'test cost=', '0.660985649')
('Epoch:', '1945', 'training cost=', '0.658829800')
('Epoch:', '1945', 'test cost=', '0.640829027')
('Epoch:', '1946', 'training cost=', '0.654694809')
('Epoch:', '1946', 'test cost=', '0.656815886')
('Epoch:', '1947', 'training cost=', '0.659467842')
('Epoch:', '1947', 'test cost=', '0.650640368')
('Epoch:', '1948', 'training cost=', '0.655229955')
('Epoch:', '1948', 'test cost=', '0.654345453')
('Epoch:', '1949', 'training cost=', '0.655307491')
('Epoch:', '1949', 'test cost=', '0.641622365')
('Epoch:', '1950', 'training cost=', '0.659136261')
('Epoch:', '1950', 'test cost=', '0.643104315')
('Epoch:', '1951', 'training cost=', '0.653324247')
('Epoch:', '1951', 'test cost=', '0.644877076')
('Epoch:', '1952', 'training cost=', '0.658160025')
('Epoch:', '1952', 'test cost=', '0.668741941')
('Epoch:', '1953', 'training cost=', '0.659286034')
('Epoch:', '1953', 'test cost=', '0.674459279')
('Epoch:', '1954', 'training cost=', '0.654799723')
('Epoch:', '1954', 'test cost=', '0.641921580')
('Epoch:', '1955', 'training cost=', '0.657682582')
('Epoch:', '1955', 'test cost=', '0.681518793')
('Epoch:', '1956', 'training cost=', '0.650985191')
('Epoch:', '1956', 'test cost=', '0.641919672')
('Epoch:', '1957', 'training cost=', '0.656649496')
('Epoch:', '1957', 'test cost=', '0.648513079')
('Epoch:', '1958', 'training cost=', '0.658507502')
('Epoch:', '1958', 'test cost=', '0.641073644')
('Epoch:', '1959', 'training cost=', '0.654845761')
('Epoch:', '1959', 'test cost=', '0.642092943')
('Epoch:', '1960', 'training cost=', '0.654283184')
('Epoch:', '1960', 'test cost=', '0.692973614')
('Epoch:', '1961', 'training cost=', '0.655763164')
('Epoch:', '1961', 'test cost=', '0.641141713')
('Epoch:', '1962', 'training cost=', '0.657110415')
('Epoch:', '1962', 'test cost=', '0.648706019')
('Epoch:', '1963', 'training cost=', '0.653972519')
('Epoch:', '1963', 'test cost=', '0.644828200')
('Epoch:', '1964', 'training cost=', '0.656101088')
('Epoch:', '1964', 'test cost=', '0.641825199')
('Epoch:', '1965', 'training cost=', '0.656311945')
('Epoch:', '1965', 'test cost=', 'Got result 0.64094388485
Completed successfully in 8572.61 seconds. [{u'main': 0.6409438848495483}]
0.643110156')
('Epoch:', '1966', 'training cost=', '0.654546135')
('Epoch:', '1966', 'test cost=', '0.688766122')
('Epoch:', '1967', 'training cost=', '0.655278032')
('Epoch:', '1967', 'test cost=', '0.644006729')
('Epoch:', '1968', 'training cost=', '0.655731105')
('Epoch:', '1968', 'test cost=', '0.656375229')
('Epoch:', '1969', 'training cost=', '0.656480105')
('Epoch:', '1969', 'test cost=', '0.651876807')
('Epoch:', '1970', 'training cost=', '0.659487681')
('Epoch:', '1970', 'test cost=', '0.648459375')
('Epoch:', '1971', 'training cost=', '0.655221905')
('Epoch:', '1971', 'test cost=', '0.643319666')
('Epoch:', '1972', 'training cost=', '0.656091736')
('Epoch:', '1972', 'test cost=', '0.640802026')
('Epoch:', '1973', 'training cost=', '0.653667887')
('Epoch:', '1973', 'test cost=', '0.651255250')
('Epoch:', '1974', 'training cost=', '0.656841446')
('Epoch:', '1974', 'test cost=', '0.652578652')
('Epoch:', '1975', 'training cost=', '0.658500651')
('Epoch:', '1975', 'test cost=', '0.706243455')
('Epoch:', '1976', 'training cost=', '0.656682988')
('Epoch:', '1976', 'test cost=', '0.645745516')
('Epoch:', '1977', 'training cost=', '0.655220271')
('Epoch:', '1977', 'test cost=', '0.659829199')
('Epoch:', '1978', 'training cost=', '0.656292155')
('Epoch:', '1978', 'test cost=', '0.651984274')
('Epoch:', '1979', 'training cost=', '0.656064012')
('Epoch:', '1979', 'test cost=', '0.641113400')
